1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
9.307989986e-10,1.137063476e-09,1.189379976e-09,1.192123385e-09,1.192627571e-09,1.192933145e-09,1.193138421e-09,1.193274577e-09,1.19337423e-09,1.193452458e-09,1.193513737e-09,1.193562798e-09,1.193603102e-09,1.193637187e-09,1.193666495e-09,1.193692206e-09,1.193715326e-09,1.193736281e-09,1.193755389e-09,1.19377308e-09,1.19378964e-09,1.193805159e-09,1.193819793e-09,1.193833496e-09,1.193846603e-09,1.193859164e-09,1.193871216e-09,1.193882845e-09,1.193894382e-09,1.193906241e-09,1.193919114e-09,1.193933786e-09,1.193951416e-09,1.193973581e-09,1.194002129e-09,1.194038863e-09,1.194085697e-09,1.194145335e-09,1.194217586e-09,1.194306056e-09,1.194412797e-09,1.194539299e-09,1.194688189e-09,1.194859736e-09,1.195058544e-09,1.195286785e-09,1.195547171e-09,1.195842404e-09,1.196174426e-09,1.196547396e-09,1.196963586e-09,1.197424223e-09,1.19793063e-09,1.198483213e-09,1.199079889e-09,1.199721513e-09,1.200413715e-09,1.201160828e-09,1.201962199e-09,1.202807326e-09,1.203672652e-09,1.204539811e-09,1.20541924e-09,1.206333752e-09,1.207301337e-09,1.208330312e-09,1.209422735e-09,1.210575655e-09,1.211782875e-09,1.213016348e-09,1.214218266e-09,1.215298707e-09,1.21623503e-09,1.217115736e-09,1.218010342e-09,1.218936003e-09,1.219896382e-09,1.220892654e-09,1.221925185e-09,1.222993553e-09,1.224095972e-09,1.225228261e-09,1.226381196e-09,1.227536765e-09,1.228650206e-09,1.229625213e-09,1.230326572e-09,1.2308438e-09,1.23133104e-09,1.231818888e-09,1.23231047e-09,1.232806059e-09,1.233305162e-09,1.233806689e-09,1.234308666e-09,1.234807599e-09,1.235297099e-09,1.235763591e-09,1.236172979e-09,1.236451944e-09,1.236597036e-09
1.039986062e-08,1.673580003e-08,2.179291505e-08,2.28284974e-08,2.302493357e-08,2.308500737e-08,2.31186688e-08,2.314102489e-08,2.315598758e-08,2.316620396e-08,2.317369805e-08,2.317931002e-08,2.318354592e-08,2.318682033e-08,2.318942486e-08,2.319156229e-08,2.319337551e-08,2.319495215e-08,2.319634638e-08,2.319760551e-08,2.319875829e-08,2.319981838e-08,2.320080012e-08,2.320172128e-08,2.320259707e-08,2.320345147e-08,2.32043381e-08,2.320533448e-08,2.320652267e-08,2.3208e-08,2.320988e-08,2.321222858e-08,2.321502508e-08,2.321823127e-08,2.322185093e-08,2.322600998e-08,2.323081058e-08,2.323635733e-08,2.324265937e-08,2.324973748e-08,2.325770182e-08,2.326674025e-08,2.327707377e-08,2.328882173e-08,2.330194821e-08,2.33164674e-08,2.333253395e-08,2.335032723e-08,2.336993548e-08,2.339129533e-08,2.341442153e-08,2.343944066e-08,2.346637548e-08,2.349516485e-08,2.352574371e-08,2.355789723e-08,2.359137449e-08,2.362632689e-08,2.366297228e-08,2.370129499e-08,2.374062502e-08,2.37795569e-08,2.38180129e-08,2.385719582e-08,2.389791956e-08,2.394048582e-08,2.398492144e-08,2.403114187e-08,2.407896858e-08,2.41276108e-08,2.417464252e-08,2.421565997e-08,2.425087059e-08,2.42846907e-08,2.431904806e-08,2.435432628e-08,2.439060852e-08,2.44279188e-08,2.446625367e-08,2.450558357e-08,2.454584599e-08,2.458692365e-08,2.462857985e-08,2.467028546e-08,2.47106467e-08,2.474635506e-08,2.477315704e-08,2.479342702e-08,2.481165507e-08,2.482919551e-08,2.484638373e-08,2.48633309e-08,2.488005947e-08,2.489653206e-08,2.491265509e-08,2.492826959e-08,2.494313272e-08,2.495689727e-08,2.49691141e-08,2.497932166e-08,2.498726664e-08
7.550992281e-09,1.192247143e-08,1.500778848e-08,1.555500121e-08,1.565750221e-08,1.56899254e-08,1.570835406e-08,1.572048079e-08,1.572849704e-08,1.573406658e-08,1.57382174e-08,1.574134835e-08,1.574375847e-08,1.574566456e-08,1.574721576e-08,1.574851248e-08,1.574962614e-08,1.575060386e-08,1.575147253e-08,1.575225713e-08,1.575297606e-08,1.575363802e-08,1.575424974e-08,1.57548203e-08,1.575535713e-08,1.575586556e-08,1.575635437e-08,1.575684167e-08,1.575735748e-08,1.575794386e-08,1.575865488e-08,1.575954942e-08,1.576067654e-08,1.576206968e-08,1.576375438e-08,1.576575134e-08,1.576807246e-08,1.577072492e-08,1.57737175e-08,1.577706942e-08,1.578081202e-08,1.578498214e-08,1.578962366e-08,1.579478029e-08,1.580049438e-08,1.580681541e-08,1.581379935e-08,1.582149527e-08,1.582991353e-08,1.583900184e-08,1.584865707e-08,1.585885886e-08,1.586975204e-08,1.588153094e-08,1.589436893e-08,1.590840579e-08,1.592376898e-08,1.594060377e-08,1.595909498e-08,1.597947793e-08,1.600203968e-08,1.602711126e-08,1.605505262e-08,1.608622794e-08,1.612096545e-08,1.615948033e-08,1.620169368e-08,1.624673886e-08,1.62913814e-08,1.632720507e-08,1.634834353e-08,1.636251909e-08,1.63743233e-08,1.638495094e-08,1.639489098e-08,1.640440292e-08,1.641363866e-08,1.642269264e-08,1.643162624e-08,1.644048065e-08,1.644928408e-08,1.645805592e-08,1.64668092e-08,1.647555214e-08,1.6484289e-08,1.649302055e-08,1.650174412e-08,1.651045339e-08,1.651913786e-08,1.652778193e-08,1.653636344e-08,1.654485155e-08,1.655320344e-08,1.65613598e-08,1.656923818e-08,1.657672381e-08,1.658366014e-08,1.658984915e-08,1.659508978e-08,1.659927336e-08,1.660245099e-08
1.164976473e-15,1.873064438e-15,2.759449296e-15,3.634692044e-15,4.5097012550000005e-15,5.100780926e-15,5.702771276e-15,6.46657552e-15,7.219006166e-15,7.854659073e-15,8.490080329e-15,9.209310289e-15,9.984028729e-15,1.0820972020000002e-14,1.1612635520000001e-14,1.2326064480000001e-14,1.3039723250000001e-14,1.379238388e-14,1.458962005e-14,1.5420051360000002e-14,1.626743468e-14,1.7059101460000003e-14,1.7811758450000002e-14,1.859227975e-14,1.941737322e-14,2.0292616030000002e-14,2.1234719270000002e-14,2.2221394850000002e-14,2.318045057e-14,2.4139264520000002e-14,2.5170748320000003e-14,2.628558228e-14,2.751764777e-14,2.890109815e-14,3.03839025e-14,3.1939369820000004e-14,3.348926885e-14,3.5083734240000003e-14,3.676177948e-14,3.856264514e-14,4.0502798920000005e-14,4.2615910280000003e-14,4.49637461e-14,4.75729932e-14,5.046081822e-14,5.3906297960000005e-14,5.806542698e-14,6.295563597e-14,6.877633089000001e-14,6.98359202e-14,6.997542978000001e-14,7.009846993e-14,7.021594493000001e-14,7.033317749000001e-14,7.046736786e-14,7.060712967000001e-14,7.07754385e-14,7.093748218000001e-14,7.11106686e-14,7.130637546000001e-14,7.150184925e-14,7.170291135e-14,7.193204535000001e-14,7.21723127e-14,7.241236724e-14,7.268050385e-14,7.29542317e-14,7.324465248000001e-14,7.355807317000001e-14,7.387077835e-14,7.421157701000001e-14,7.45521671e-14,7.49150172e-14,7.530039089e-14,7.571341551000001e-14,7.615450264e-14,7.667360052e-14,7.739979949000001e-14,7.915680159e-14,8.582696283e-14,9.162674323e-14,9.245832537000001e-14,9.26206226e-14,9.279473652000001e-14,9.302409169e-14,9.35768734e-14,9.71407324e-14,1.021999533e-13,1.090212494e-13,1.108511586e-13,1.112033185e-13,1.114828237e-13,1.117625842e-13,1.120427984e-13,1.123056015e-13,1.125852903e-13,1.128536439e-13,1.131277167e-13,1.133959884e-13,1.136642394e-13,1.139612892e-13
2.7870348980000002e-14,3.9912922890000006e-14,5.369653555e-14,6.553786871e-14,7.800334343000001e-14,8.754393951e-14,9.643741519000001e-14,1.072252516e-13,1.187310521e-13,1.287759642e-13,1.379091194e-13,1.477851807e-13,1.586928818e-13,1.698870535e-13,1.806780528e-13,1.904821934e-13,2.001676072e-13,2.101155438e-13,2.205199439e-13,2.313546099e-13,2.425498379e-13,2.534095801e-13,2.637180497e-13,2.741462914e-13,2.849570853e-13,2.964169659e-13,3.084748694e-13,3.207006496e-13,3.327596817e-13,3.445539362e-13,3.566358684e-13,3.692701054e-13,3.827429983e-13,3.968151142e-13,4.111987816e-13,4.258023085e-13,4.404257104e-13,4.558648062e-13,4.722386511e-13,4.890199794e-13,5.05154193e-13,5.210736549e-13,5.37111846e-13,5.530313137e-13,5.686622863e-13,5.839335593e-13,5.977918562e-13,6.107624377e-13,6.240238838e-13,6.380019704e-13,6.52890757e-13,6.688580706e-13,6.862645297e-13,7.05421169e-13,7.271423204e-13,7.530597697e-13,7.823132349e-13,8.21463956e-13,8.745195504e-13,9.345525094e-13,9.864860447e-13,1.012573258e-12,1.017946122e-12,1.021162374e-12,1.024354949e-12,1.027618797e-12,1.0310028e-12,1.03460666e-12,1.038254276e-12,1.042070692e-12,1.04603088e-12,1.050158859e-12,1.054454574e-12,1.05896601e-12,1.063669432e-12,1.068783859e-12,1.074207032e-12,1.080181403e-12,1.087042798e-12,1.095703104e-12,1.108774836e-12,1.136786104e-12,1.211212096e-12,1.250134052e-12,1.257116999e-12,1.265898453e-12,1.297121316e-12,1.382247573e-12,1.472960053e-12,1.498431619e-12,1.504025653e-12,1.508279871e-12,1.512411354e-12,1.516470489e-12,1.520554993e-12,1.52458872e-12,1.528746893e-12,1.532803379e-12,1.536954409e-12,1.541127597e-12,1.545394996e-12
1.712503106e-14,2.47971617e-14,3.39187527e-14,4.0451793960000006e-14,4.81256828e-14,5.490086364000001e-14,6.038279143e-14,6.65651075e-14,7.395402972e-14,8.099224172000001e-14,8.68687091e-14,9.254792885000001e-14,9.873027425e-14,1.054177173e-13,1.121052638e-13,1.183323751e-13,1.241211492e-13,1.299308377e-13,1.360733948e-13,1.425417602e-13,1.493387563e-13,1.562673664e-13,1.628014139e-13,1.691381363e-13,1.757160044e-13,1.82689473e-13,1.900783958e-13,1.977740999e-13,2.053612605e-13,2.127282038e-13,2.201619708e-13,2.279672653e-13,2.361462483e-13,2.447636335e-13,2.534686641e-13,2.619545716e-13,2.705281467e-13,2.795190209e-13,2.889914032e-13,2.986837148e-13,3.08133926e-13,3.176948057e-13,3.278725626e-13,3.380471152e-13,3.480463738e-13,3.580237609e-13,3.674312073e-13,3.766412538e-13,3.86137448e-13,3.962681916e-13,4.067286248e-13,4.160044868e-13,4.255883239e-13,4.358733891e-13,4.471241289e-13,4.589247096e-13,4.706574859e-13,4.820616317e-13,4.922599564e-13,4.990151934e-13,5.042357495e-13,5.094127653e-13,5.148097901e-13,5.204249505e-13,5.263261525e-13,5.325782305e-13,5.39556474e-13,5.475847767e-13,5.604583526e-13,5.815128835e-13,6.029619471e-13,6.172843801e-13,6.220895698e-13,6.247704922e-13,6.273389222e-13,6.300839388e-13,6.329590213e-13,6.360545275e-13,6.394132888e-13,6.432099969e-13,6.480164476e-13,6.558923791e-13,6.794953716e-13,7.173721871e-13,7.249859201e-13,7.2884966e-13,7.416635373e-13,8.083801771e-13,9.046193184e-13,9.237480446e-13,9.278581657e-13,9.310869453e-13,9.341408423e-13,9.37062959e-13,9.399192379e-13,9.427090598e-13,9.454349989e-13,9.481363048e-13,9.508148537e-13,9.534922067e-13,9.561688013e-13
-7.628264405000001e-20,2.1897521499999997e-17,3.9429882229999995e-17,4.8192336439999995e-17,6.133534552e-17,7.447899976e-17,7.886037929e-17,8.76224342e-17,1.0514740949999999e-16,1.1829094059999999e-16,1.270532248e-16,1.3581550139999998e-16,1.5793219619999998e-16,1.6669456429999998e-16,1.798381627e-16,1.929814485e-16,2.017436378e-16,2.1050611869999998e-16,2.2364952389999996e-16,2.3241172869999997e-16,2.4555500069999997e-16,2.5869866859999996e-16,2.718423508e-16,2.849857064e-16,2.9812915419999996e-16,3.112725406e-16,3.2441602909999996e-16,3.4194063179999996e-16,3.5946486829999996e-16,3.72608585e-16,3.9013305039999994e-16,4.0327672539999997e-16,4.208012047e-16,4.516804171e-16,4.735862304999999e-16,4.911111194999999e-16,5.130166936999999e-16,5.305412823e-16,5.56828221e-16,5.831151148e-16,6.050206761e-16,6.269264306999999e-16,6.57594474e-16,6.838811814999999e-16,7.101683671e-16,7.498099134999999e-16,7.760967324999999e-16,7.98002329e-16,8.199084110000001e-16,8.505764666999999e-16,8.856256481999999e-16,9.162931308e-16,9.381992103e-16,9.734591868999999e-16,9.95365464e-16,1.021651832e-15,1.047939224e-15,1.078607358e-15,1.1136565570000001e-15,1.1355623890000001e-15,1.148705723e-15,1.170821792e-15,1.183966056e-15,1.1971087220000001e-15,1.214634411e-15,1.227777124e-15,1.240920204e-15,1.254064749e-15,1.275970199e-15,1.328755048e-15,1.3769481300000002e-15,1.416378238e-15,1.425140806e-15,1.4339014340000001e-15,1.438283946e-15,1.442663682e-15,1.451425764e-15,1.464782351e-15,1.473542847e-15,1.477925866e-15,1.482307069e-15,1.486686526e-15,1.5217373540000001e-15,1.618333841e-15,1.627095808e-15,1.631477079e-15,1.6358584560000001e-15,1.736622958e-15,1.92084149e-15,1.956103291e-15,1.96048552e-15,1.964867182e-15,1.969248505e-15,1.973629655e-15,1.978010746e-15,1.982391887e-15,1.986772166e-15,1.991151004e-15,1.995530519e-15,2.008889903e-15,2.008882142e-15
1.261238444e-13,1.616515023e-13,2.13390442e-13,2.738348733e-13,3.064501045e-13,3.421980176e-13,3.919275015e-13,4.268395216e-13,4.677774187e-13,5.037231739e-13,5.360176533e-13,5.734400463e-13,6.02969616e-13,6.320815521e-13,6.669089072e-13,6.988253383e-13,7.260567023e-13,7.552307171e-13,7.880307839e-13,8.213500788e-13,8.520853088e-13,8.816291073e-13,9.123056387e-13,9.446273162e-13,9.785743553e-13,1.013134129e-12,1.046778271e-12,1.079409e-12,1.112582215e-12,1.147096234e-12,1.183157832e-12,1.220512433e-12,1.258112699e-12,1.294914598e-12,1.331496079e-12,1.368876582e-12,1.407548758e-12,1.447720733e-12,1.489184386e-12,1.530875409e-12,1.572020324e-12,1.613399989e-12,1.65580181e-12,1.69980102e-12,1.745364085e-12,1.791616338e-12,1.837476215e-12,1.883447341e-12,1.930686133e-12,1.979477421e-12,2.029483832e-12,2.078792177e-12,2.128812855e-12,2.180496391e-12,2.232734701e-12,2.28484866e-12,2.337289584e-12,2.388928618e-12,2.439843638e-12,2.491733691e-12,2.545282494e-12,2.598306532e-12,2.648087404e-12,2.696761379e-12,2.746529782e-12,2.796326107e-12,2.846849121e-12,2.896787379e-12,2.941670675e-12,2.983776085e-12,3.02758047e-12,3.074853242e-12,3.127003425e-12,3.18480946e-12,3.246747786e-12,3.307251711e-12,3.362559017e-12,3.405947399e-12,3.434061606e-12,3.457676377e-12,3.481603056e-12,3.506683458e-12,3.53329024e-12,3.56199045e-12,3.594123502e-12,3.633849083e-12,3.697130436e-12,3.800444268e-12,3.899598365e-12,3.949368481e-12,3.967358528e-12,3.981949714e-12,3.998252908e-12,4.018025807e-12,4.045209727e-12,4.092730334e-12,4.222848129e-12,4.37751727e-12,4.480200081e-12,4.882724633e-12,5.298199699e-12
1.251014642e-13,1.602041033e-13,2.10828038e-13,2.717405275e-13,3.047351202e-13,3.392547622e-13,3.889487205e-13,4.238272735e-13,4.634236259e-13,5.00798215e-13,5.317907318e-13,5.693966184e-13,6.006620687e-13,6.287538787e-13,6.628080969e-13,6.964713111e-13,7.245269523e-13,7.531488943e-13,7.855217647e-13,8.192081451e-13,8.508563341e-13,8.807692821e-13,9.114696542e-13,9.438438404e-13,9.778939726e-13,1.012577898e-12,1.046280594e-12,1.079086659e-12,1.112394253e-12,1.147168199e-12,1.183453564e-12,1.220735816e-12,1.257735563e-12,1.293973127e-12,1.330482223e-12,1.36799916e-12,1.407004962e-12,1.447227384e-12,1.487837476e-12,1.527951373e-12,1.568151228e-12,1.609349378e-12,1.652071111e-12,1.696049088e-12,1.740200351e-12,1.784032254e-12,1.828541705e-12,1.874382532e-12,1.92126581e-12,1.967695378e-12,2.014568327e-12,2.062649748e-12,2.111257919e-12,2.160065989e-12,2.208899951e-12,2.257197653e-12,2.305515007e-12,2.355422202e-12,2.406488001e-12,2.456237501e-12,2.504328851e-12,2.553321655e-12,2.604159394e-12,2.656337917e-12,2.707778762e-12,2.757587471e-12,2.803811035e-12,2.8401439e-12,2.870624919e-12,2.900799535e-12,2.932241925e-12,2.965482958e-12,3.000989441e-12,3.039544535e-12,3.082899222e-12,3.134519137e-12,3.200886662e-12,3.286827237e-12,3.37756454e-12,3.454890413e-12,3.500960584e-12,3.522001636e-12,3.538728883e-12,3.555713356e-12,3.573515365e-12,3.592260274e-12,3.612126279e-12,3.633457246e-12,3.65677109e-12,3.683088044e-12,3.71490253e-12,3.759917576e-12,3.851856091e-12,4.045211012e-12,4.139311031e-12,4.160672183e-12,4.183714264e-12,4.233766339e-12,4.420116685e-12,4.894419942e-12,5.238077557e-12
1.044444962e-13,1.661748456e-13,2.205967047e-13,2.784985585e-13,3.094998608e-13,3.459218473e-13,3.939597115e-13,4.266748792e-13,4.64862206e-13,5.026235744e-13,5.315438553e-13,5.670152139e-13,6.018008782e-13,6.289699405e-13,6.583102573e-13,6.930705476e-13,7.258385993e-13,7.538209342e-13,7.822733095e-13,8.1387366e-13,8.474676659e-13,8.807445572e-13,9.121046071e-13,9.427946228e-13,9.743329694e-13,1.007369548e-12,1.042056577e-12,1.077812801e-12,1.113007974e-12,1.147074175e-12,1.181193341e-12,1.216377215e-12,1.252972766e-12,1.290966673e-12,1.329822987e-12,1.368562901e-12,1.406569333e-12,1.444753345e-12,1.484005039e-12,1.524499056e-12,1.566468119e-12,1.609263171e-12,1.651944772e-12,1.694321903e-12,1.737324317e-12,1.781455511e-12,1.827021549e-12,1.873620286e-12,1.920472612e-12,1.967133098e-12,2.014520315e-12,2.063216203e-12,2.112840231e-12,2.161904679e-12,2.211022752e-12,2.261436775e-12,2.312362622e-12,2.362960971e-12,2.414382166e-12,2.466581552e-12,2.517370626e-12,2.567668718e-12,2.618603187e-12,2.670071858e-12,2.722320996e-12,2.772943405e-12,2.820316367e-12,2.867373654e-12,2.916845374e-12,2.969749889e-12,3.025119589e-12,3.080266956e-12,3.131958154e-12,3.17756976e-12,3.210951541e-12,3.237744168e-12,3.264516863e-12,3.292978426e-12,3.323903009e-12,3.358679776e-12,3.400026194e-12,3.454276738e-12,3.530814793e-12,3.623418971e-12,3.707477607e-12,3.760969885e-12,3.781662447e-12,3.795345895e-12,3.809410613e-12,3.824896686e-12,3.842627902e-12,3.863783e-12,3.891864335e-12,3.938088227e-12,4.051081788e-12,4.22949042e-12,4.288027501e-12,4.324087558e-12,4.434440953e-12,4.835555667e-12,5.277679042e-12
1.175873673e-13,1.920888629e-13,2.5081516e-13,2.991977204e-13,3.445442525e-13,3.820592971e-13,4.198802594e-13,4.563163749e-13,4.863708618e-13,5.209035493e-13,5.563114735e-13,5.865658146e-13,6.168335506e-13,6.501477789e-13,6.849475635e-13,7.185564761e-13,7.504366074e-13,7.826987285e-13,8.165471418e-13,8.523257896e-13,8.889826482e-13,9.24647142e-13,9.594259122e-13,9.947866788e-13,1.031544203e-12,1.069890984e-12,1.109302483e-12,1.14872965e-12,1.187280797e-12,1.226071463e-12,1.266036615e-12,1.307420093e-12,1.350264412e-12,1.393515392e-12,1.436297036e-12,1.479193551e-12,1.523080918e-12,1.568517972e-12,1.615262988e-12,1.662301192e-12,1.708973803e-12,1.756140265e-12,1.804579637e-12,1.854341171e-12,1.904267494e-12,1.954233338e-12,2.005633962e-12,2.057950018e-12,2.110292965e-12,2.162827515e-12,2.214436152e-12,2.265512696e-12,2.317092255e-12,2.369974309e-12,2.422986975e-12,2.473434319e-12,2.523059451e-12,2.57421033e-12,2.627216718e-12,2.681256587e-12,2.733974155e-12,2.784648757e-12,2.829877315e-12,2.864911442e-12,2.89595747e-12,2.927680183e-12,2.961313028e-12,2.997368423e-12,3.036702237e-12,3.080636625e-12,3.131366689e-12,3.193644572e-12,3.272096839e-12,3.361230549e-12,3.442772345e-12,3.501672243e-12,3.528729825e-12,3.545473344e-12,3.561773773e-12,3.578836725e-12,3.596956924e-12,3.616350073e-12,3.637393543e-12,3.660774602e-12,3.688082458e-12,3.723305933e-12,3.781286151e-12,3.922237139e-12,4.091246731e-12,4.135742777e-12,4.155872002e-12,4.193015723e-12,4.314296445e-12,4.706778583e-12,5.139461344e-12,5.227811487e-12,5.250581577e-12,5.268960241e-12,5.286290242e-12,5.302999444e-12,5.319198444e-12
1.484937962e-09,2.796786823e-09,5.188997709e-09,7.475328137e-09,9.73225886e-09,1.197096814e-08,1.41816294e-08,1.63738003e-08,1.854737435e-08,2.068825692e-08,2.279174274e-08,2.486538234e-08,2.691060288e-08,2.89187187e-08,3.088155581e-08,3.280093864e-08,3.468885926e-08,3.655919636e-08,3.842390075e-08,4.029874919e-08,4.221163855e-08,4.420569378e-08,4.633421294e-08,4.865031238e-08,5.119579981e-08,5.399118149e-08,5.70272257e-08,6.026740084e-08,6.366102128e-08,6.715145081e-08,7.067869833e-08,7.418513967e-08,7.76257384e-08,8.097931844e-08,8.42494208e-08,8.745122669e-08,9.059913987e-08,9.3705104e-08,9.678433491e-08,9.985627531e-08,1.029376484e-07,1.060380091e-07,1.091612942e-07,1.123075997e-07,1.15478534e-07,1.18686059e-07,1.219454715e-07,1.252561723e-07,1.285896799e-07,1.318980094e-07,1.351605512e-07,1.384155517e-07,1.417117655e-07,1.450706335e-07,1.484896972e-07,1.519495328e-07,1.554139375e-07,1.588275959e-07,1.621212837e-07,1.652394617e-07,1.681767348e-07,1.70969408e-07,1.736555551e-07,1.762580801e-07,1.787875589e-07,1.812471843e-07,1.836356932e-07,1.859490233e-07,1.881814552e-07,1.903266164e-07,1.923781768e-07,1.943305897e-07,1.961796785e-07,1.979228033e-07,1.995588732e-07,2.010881897e-07,2.025121645e-07,2.038330724e-07,2.050538521e-07,2.061779683e-07,2.072093191e-07,2.081521744e-07,2.090111315e-07,2.097910782e-07,2.104971512e-07,2.111346837e-07,2.117091366e-07,2.122260137e-07,2.126907642e-07,2.131086834e-07,2.134848186e-07,2.138238917e-07,2.141302438e-07,2.144078033e-07,2.146600777e-07,2.148901624e-07,2.151007647e-07,2.152942358e-07,2.154726064e-07,2.156376246e-07,2.157907915e-07
5.230960555e-09,1.013218018e-08,1.913675451e-08,2.733426779e-08,3.493787585e-08,4.20849605e-08,4.885684372e-08,5.530737063e-08,6.148514961e-08,6.741955038e-08,7.312171198e-08,7.860717767e-08,8.390254857e-08,8.902878524e-08,9.398986874e-08,9.877974146e-08,1.033986941e-07,1.078645882e-07,1.122081949e-07,1.164620107e-07,1.206585353e-07,1.248387413e-07,1.290636689e-07,1.334218792e-07,1.380257796e-07,1.429943503e-07,1.484293935e-07,1.543948887e-07,1.609008334e-07,1.678930406e-07,1.752620656e-07,1.828755141e-07,1.906079208e-07,1.983510983e-07,2.060174883e-07,2.135437475e-07,2.208929492e-07,2.280577314e-07,2.350618144e-07,2.419502947e-07,2.487722871e-07,2.555696083e-07,2.623760069e-07,2.692236979e-07,2.761477839e-07,2.831805661e-07,2.903442512e-07,2.976534027e-07,3.051216061e-07,3.127600581e-07,3.2057082e-07,3.285482117e-07,3.36684592e-07,3.449694041e-07,3.533839119e-07,3.619030655e-07,3.705002169e-07,3.791462797e-07,3.878078966e-07,3.964501728e-07,4.050380804e-07,4.135375193e-07,4.219152141e-07,4.301401924e-07,4.381848175e-07,4.460250314e-07,4.536406148e-07,4.610154968e-07,4.681381211e-07,4.750001987e-07,4.815969137e-07,4.879265214e-07,4.939894332e-07,4.997880739e-07,5.053263242e-07,5.106091621e-07,5.156423822e-07,5.204323786e-07,5.249859781e-07,5.293103118e-07,5.334127144e-07,5.373006469e-07,5.409816386e-07,5.444632371e-07,5.477529581e-07,5.508583787e-07,5.537869552e-07,5.565461355e-07,5.591433282e-07,5.615859007e-07,5.638811757e-07,5.660364232e-07,5.680588483e-07,5.699555733e-07,5.717336155e-07,5.733998605e-07,5.74961033e-07,5.764236666e-07,5.777940737e-07,5.790783175e-07,5.802821894e-07
1.067461787e-08,2.089171593e-08,4.005383801e-08,5.768333351e-08,7.396386475e-08,8.905970957e-08,1.03113711e-07,1.162460338e-07,1.285593751e-07,1.401434231e-07,1.510709615e-07,1.61397464e-07,1.711708329e-07,1.804403388e-07,1.892540713e-07,1.976497452e-07,2.056506118e-07,2.132706555e-07,2.205256868e-07,2.274430867e-07,2.340628794e-07,2.404316348e-07,2.465985927e-07,2.526186013e-07,2.58558975e-07,2.645050087e-07,2.705588945e-07,2.768288465e-07,2.834101909e-07,2.903664263e-07,2.977193588e-07,3.054499907e-07,3.135052824e-07,3.218079512e-07,3.302713961e-07,3.388183235e-07,3.473933694e-07,3.559635568e-07,3.645123956e-07,3.730342952e-07,3.815301931e-07,3.900050972e-07,3.98470027e-07,4.069467829e-07,4.154682573e-07,4.240718124e-07,4.327922944e-07,4.416594565e-07,4.507006254e-07,4.59946055e-07,4.694299956e-07,4.791840703e-07,4.892294153e-07,4.995739538e-07,5.102142612e-07,5.211376678e-07,5.323241058e-07,5.437515218e-07,5.554008927e-07,5.672509152e-07,5.79265043e-07,5.913842731e-07,6.035281072e-07,6.156111029e-07,6.275612724e-07,6.393326114e-07,6.509022804e-07,6.622573447e-07,6.733833214e-07,6.842601272e-07,6.948633107e-07,7.051670716e-07,7.151471572e-07,7.247830409e-07,7.340600801e-07,7.429681333e-07,7.515028473e-07,7.596653121e-07,7.674609092e-07,7.748983303e-07,7.819886124e-07,7.887443048e-07,7.951788038e-07,8.013058507e-07,8.071391731e-07,8.126922426e-07,8.179781172e-07,8.230093474e-07,8.277979251e-07,8.323552643e-07,8.366922043e-07,8.408190268e-07,8.447454832e-07,8.484808273e-07,8.520338518e-07,8.554129215e-07,8.586260105e-07,8.616807335e-07,8.645843723e-07,8.673439032e-07,8.699660179e-07
